,LOCATION,PRICE,TYPE_OF_PROPERTY,POOL,GARAGE,DATE,BEDROOM,SQM
488,SLIEMA ,640000.0,apartment,No,No,2015,3,
489,SLIEMA ,500000.0,apartment,No,No,2015,,
490,SLIEMA,530000.0,apartment,No,No,2015,3,
491,SLIEMA,,apartment,No,Yes,2015,,
492,SLIEMA,198000.0,,No,No,2015,,
493,SLIEMA,550000.0,apartment,No,Yes,2015,4,
494,SLIEMA,43500.0,,No,Yes,2015,,
495,SLIEMA,,house,No,No,2015,2,
496,SLIEMA,640000.0,apartment,No,No,2015,3,
497,SLIEMA,,apartment,No,No,2015,3,
498,SLIEMA,330000.0,apartment,No,Yes,2015,,120.0
499,SLIEMA,220000.0,apartment,No,No,2015,3,175.0
500,SLIEMA,750000.0,house,Yes,No,2015,,330.0
501,SLIEMA,,house,No,Yes,2015,3,
502,SLIEMA,,apartment,No,No,2015,3,
503,SLIEMA,800000.0,apartment,No,No,2015,3,
504,SLIEMA,326000.0,house,No,No,2015,2,
505,SLIEMA,319000.0,apartment,No,Yes,2015,3,200.0
506,SLIEMA,400000.0,house,No,No,2015,3,
507,SLIEMA,260000.0,maisonette,No,No,2015,2,
508,SLIEMA,450000.0,house,No,Yes,2015,5,
509,SLIEMA,495000.0,house,No,Yes,2015,,
510,SLIEMA,,,No,No,2015,,
511,SLIEMA,244400.0,,No,No,2015,2,
512,SLIEMA,290000.0,apartment,No,No,2015,,
513,SLIEMA,340000.0,apartment,No,No,2015,,
514,SLIEMA,220000.0,apartment,No,No,2015,2,
515,SLIEMA,220000.0,apartment,No,No,2015,2,
516,SLIEMA,,apartment,No,No,2015,3,
517,SLIEMA,655000.0,apartment,No,Yes,2015,3,
518,SLIEMA,650000.0,apartment,No,Yes,2015,,
519,SLIEMA,278000.0,house,No,No,2015,,
520,SLIEMA,,apartment,No,Yes,2015,,
521,SLIEMA,675000.0,,No,Yes,2015,,
522,SLIEMA,278000.0,apartment,No,Yes,2015,3,190.0
523,SLIEMA,,house,No,No,2015,,60.0
524,SLIEMA,,apartment,No,No,2015,3,
525,SLIEMA,,apartment,No,No,2015,,
526,SLIEMA,330000.0,house,No,No,2015,2,
527,SLIEMA,,,No,Yes,2015,,
528,SLIEMA,290000.0,apartment,No,No,2015,,
529,SLIEMA,198000.0,apartment,No,No,2015,,
530,SLIEMA,385000.0,house,No,No,2015,,
531,SLIEMA,290000.0,house,No,No,2015,,
532,SLIEMA,165000.0,apartment,No,No,2015,,
533,SLIEMA,240000.0,apartment,No,No,2015,,
534,SLIEMA,294000.0,house,No,No,2015,3,
535,SLIEMA,415000.0,house,No,No,2015,,125.0
536,SLIEMA,190000.0,apartment,No,Yes,2015,,
537,SLIEMA,175000.0,maisonette,No,No,2015,,
538,ST JULIANS,,apartment,No,Yes,2015,2,
539,ST JULIANS,205000.0,apartment,No,Yes,2015,3,
540,ST JULIANS,,apartment,No,No,2015,3,180.0
541,ST JULIANS,233000.0,apartment,No,Yes,2015,,150.0
542,ST JULIANS,205000.0,apartment,No,No,2015,3,
543,ST JULIANS,155000.0,apartment,No,No,2015,3,
544,ST JULIANS,219000.0,,No,No,2015,3,
545,ST JULIANS,239000.0,apartment,No,No,2015,3,
546,ST JULIANS,325000.0,apartment,No,No,2015,3,
547,ST JULIANS,,,No,No,2015,,
548,ST JULIANS,295000.0,maisonette,No,No,2015,,
549,ST JULIANS,330000.0,house,No,Yes,2015,,280.0
550,ST JULIANS,28000.0,,No,Yes,2015,,
551,ST JULIANS,850000.0,villa,Yes,No,2015,,
552,ST JULIANS,425000.0,apartment,No,No,2015,2,
553,ST JULIANS,558000.0,,Yes,No,2015,,
554,ST JULIANS,185000.0,apartment,No,No,2015,,
555,ST JULIANS,205000.0,apartment,No,No,2015,,
556,ST JULIANS,460000.0,house,Yes,No,2015,3,
557,ST JULIANS,158000.0,apartment,No,No,2015,,
558,ST PAUL' S BAY,116000.0,apartment,No,No,2015,2,48.0
559,ST PAUL' S BAY,285000.0,house,No,No,2015,2,
560,ST PAUL' S BAY,320000.0,apartment,No,No,2015,,
561,ST PAUL' S BAY,165000.0,maisonette,No,No,2015,,
562,ST PAUL' S BAY,109000.0,apartment,No,Yes,2015,2,
563,ST PAUL' S BAY,135000.0,apartment,No,No,2015,3,
564,ST PAUL' S BAY,345000.0,house,No,No,2015,3,
565,ST PAUL' S BAY,179000.0,house,No,No,2015,3,
566,ST PAUL' S BAY,162000.0,maisonette,No,Yes,2015,,
567,ST PAUL' S BAY,122000.0,apartment,No,No,2015,,
568,ST PAUL' S BAY,194250.0,house,No,No,2015,,
569,ST PAUL' S BAY,690000.0,,No,Yes,2015,,
570,ST PAUL' S BAY,234000.0,apartment,No,No,2015,3,
571,ST PAUL' S BAY,250000.0,apartment,No,No,2015,3,
572,ST PAUL' S BAY,195000.0,apartment,No,No,2015,,
573,ST PAUL' S BAY,235000.0,apartment,No,No,2015,,
574,ST PAUL' S BAY,90000.0,apartment,No,No,2015,,
575,ST PAUL' S BAY,210000.0,house,No,No,2015,,
576,ST VENERA,105000.0,apartment,No,No,2015,3,150.0
577,ST VENERA,,apartment,No,No,2015,3,
578,ST VENERA,190000.0,house,No,Yes,2015,,
579,ST VENERA,340000.0,house,No,No,2015,4,213.0
580,ST VENERA,110000.0,apartment,No,No,2015,3,
581,ST VENERA,128000.0,maisonette,No,Yes,2015,4,240.0
582,ST VENERA,94000.0,house,No,Yes,2015,,
583,ST VENERA,183000.0,maisonette,No,No,2015,3,
584,ST VENERA,39600.0,,No,Yes,2015,,
585,ST VENERA,90000.0,apartment,No,No,2015,,
586,ST VENERA,110000.0,,No,Yes,2015,,
587,SWATAR,139000.0,apartment,No,No,2015,3,
588,SWIEQI,38000.0,,No,Yes,2015,,
589,SWIEQI,525000.0,villa,Yes,Yes,2015,3,
590,SWIEQI,295000.0,maisonette,No,No,2015,3,180.0
591,SWIEQI,,apartment,No,Yes,2015,3,125.0
592,SWIEQI,217000.0,apartment,No,No,2015,3,145.0
593,SWIEQI,160000.0,apartment,No,No,2015,2,
594,SWIEQI,182000.0,apartment,No,No,2015,3,
595,SWIEQI,350000.0,house,No,Yes,2015,,
596,SWIEQI,,maisonette,No,Yes,2015,,
597,SWIEQI,217000.0,apartment,No,No,2015,3,
598,SWIEQI,250000.0,maisonette,No,Yes,2015,3,145.0
599,SWIEQI,217000.0,apartment,No,No,2015,3,
600,SWIEQI,185000.0,apartment,No,Yes,2015,3,
601,SWIEQI,525000.0,villa,Yes,Yes,2015,3,
602,SWIEQI,,house,No,Yes,2015,,
603,SWIEQI,420000.0,house,No,Yes,2015,,
604,SWIEQI,525000.0,villa,Yes,Yes,2015,3,
605,SWIEQI,,,No,Yes,2015,,
606,SWIEQI,605000.0,villa,Yes,Yes,2015,,
607,TA' GIORNI,170000.0,apartment,No,No,2015,,
608,TA' XBIEX,,apartment,No,No,2015,4,
609,TA' XBIEX,850000.0,apartment,No,Yes,2015,3,270.0
610,TA' XBIEX,295000.0,apartment,No,No,2015,3,190.0
611,TA' XBIEX,850000.0,villa,No,Yes,2015,3,
612,TA' XBIEX ,135000.0,apartment,No,No,2015,3,
613,TAL-IBRAĠ,295000.0,apartment,No,Yes,2015,2,131.0
614,TAL-IBRAĠ,315000.0,house,No,No,2015,,155.0
615,TAL-IBRAĠ,255000.0,apartment,No,Yes,2015,3,120.0
616,TAL-IBRAĠ,163000.0,apartment,No,No,2015,3,
617,TAL-IBRAĠ,358000.0,house,No,Yes,2015,3,
618,TAL-IBRAĠ,230000.0,,No,No,2015,,
619,TAL-IBRAĠ,98000.0,apartment,No,No,2015,,
620,TARXIEN,113000.0,maisonette,No,No,2015,2,
621,TARXIEN,620000.0,,No,No,2015,,400.0
622,TARXIEN,75000.0,house,No,No,2015,3,
623,TARXIEN,95000.0,,No,No,2015,3,
624,TARXIEN,,villa,No,Yes,2015,4,
625,TARXIEN,99000.0,maisonette,No,No,2015,,
626,TARXIEN,245000.0,house,No,Yes,2015,4,
627,TARXIEN,125000.0,house,No,No,2015,3,
628,TARXIEN,22000.0,,No,Yes,2015,,
629,TARXIEN,370000.0,house,No,No,2015,,
630,TARXIEN,139000.0,house,No,Yes,2015,,
631,THE STRAND,270000.0,apartment,No,No,2015,2,
632,THE VILLAGE,,maisonette,No,Yes,2015,3,
633,THE VILLAGE,400000.0,villa,Yes,No,2015,,300.0
634,THE VILLAGE,650000.0,villa,Yes,No,2015,,
635,THE VILLAGE,205000.0,apartment,No,Yes,2015,,
636,THE VILLAGE,510000.0,villa,No,Yes,2015,4,
637,VALLETTA,230000.0,house,No,No,2015,2,
638,VALLETTA,330000.0,apartment,No,No,2015,3,
639,VALLETTA,75000.0,apartment,No,No,2015,,
640,VALLETTA,25000.0,,No,No,2015,,125.0
641,VALLETTA,295000.0,apartment,No,No,2015,,
642,VALLETTA,690000.0,house,No,No,2015,2,
643,VALLETTA,390000.0,house,No,No,2015,,
644,VALLETTA,710000.0,house,No,No,2015,,
645,VALLETTA,,,No,No,2015,,
646,VALLETTA,295000.0,apartment,No,No,2015,2,
647,VICTORIA GARDENS,1600000.0,,Yes,Yes,2015,4,
648,VITTORIOSA ,335000.0,apartment,No,No,2015,3,
649,XEMXIJA BAY,280000.0,house,No,Yes,2015,3,
650,XEMXIJA,350000.0,house,No,Yes,2015,3,
651,XEMXIJA,129500.0,apartment,No,No,2015,4,
652,XEMXIJA,123000.0,apartment,No,No,2015,3,
653,XEMXIJA,138000.0,maisonette,No,No,2015,2,
654,XEMXIJA,307500.0,apartment,No,Yes,2015,3,160.0
655,XEMXIJA,190000.0,maisonette,No,Yes,2015,3,200.0
656,XEMXIJA,98000.0,apartment,No,No,2015,,
657,XGĦAJRA,130000.0,,No,No,2015,,
658,ŻABBAR,220000.0,maisonette,No,Yes,2015,,
659,ŻABBAR,200000.0,maisonette,No,No,2015,3,
660,ŻABBAR,159000.0,maisonette,No,No,2015,3,
661,ŻABBAR,303000.0,house,Yes,No,2015,4,
662,ŻABBAR,190000.0,house,No,No,2015,3,
663,ŻABBAR,87000.0,apartment,No,No,2015,,
664,ŻABBAR,105000.0,house,No,No,2015,3,
665,ŻABBAR,285000.0,house,No,Yes,2015,3,
666,ŻABBAR,105000.0,apartment,No,Yes,2015,,110.0
667,ŻABBAR,185950.0,house,No,Yes,2015,,
668,ŻABBAR,239500.0,maisonette,No,No,2015,,
669,ŻEBBIEGĦ,154000.0,house,No,No,2015,3,
670,ŻEBBIEGĦ,134000.0,apartment,No,No,2015,,
671,ŻEBBUĠ,155000.0,house,No,Yes,2015,2,180.0
672,ŻEBBUĠ,149000.0,apartment,No,Yes,2015,3,
673,ŻEBBUĠ,470000.0,,No,No,2015,,
674,ŻEBBUĠ,350000.0,house,No,Yes,2015,,
675,ŻEBBUĠ,315000.0,house,No,Yes,2015,,
676,ŻEBBUĠ,260000.0,house,No,Yes,2015,,
677,ŻEBBUĠ,12000.0,apartment,No,No,2015,,
678,ŻEBBUĠ,112000.0,apartment,No,Yes,2015,,25.0
679,ŻEBBUĠ,112000.0,apartment,No,Yes,2015,,140.0
680,ŻEBBUĠ,96000.0,apartment,No,No,2015,,
681,ŻEJTUN,123000.0,maisonette,No,No,2015,,
682,ŻEJTUN,175000.0,house,No,No,2015,,180.0
683,ŻEJTUN,85000.0,maisonette,No,No,2015,2,
684,ŻEJTUN,96000.0,apartment,No,No,2015,3,
685,ŻEJTUN,208500.0,house,No,Yes,2015,3,
686,ŻEJTUN,87000.0,house,No,No,2015,2,
687,ŻURRIEQ,118000.0,apartment,No,No,2015,3,
688,ŻURRIEQ,110000.0,,No,No,2015,,
689,ŻURRIEQ,85000.0,,No,No,2015,,
690,ŻURRIEQ,95000.0,,No,No,2015,,
691,ŻURRIEQ,130500.0,house,No,No,2015,2,
692,ŻURRIEQ,90000.0,apartment,No,No,2015,3,
693,ŻURRIEQ,100000.0,apartment,No,No,2015,3,
694,ŻURRIEQ,,apartment,No,No,2015,,
695,ŻURRIEQ,97000.0,apartment,No,No,2015,2,
696,ŻURRIEQ,181000.0,apartment,No,No,2015,3,
697,ŻURRIEQ,160000.0,house,No,No,2015,2,
698,ŻURRIEQ,160000.0,maisonette,No,No,2015,,
699,ŻURRIEQ,170000.0,house,No,No,2015,3,
700,ŻURRIEQ,170000.0,house,No,No,2015,3,
701,ŻURRIEQ ,,house,No,Yes,2015,3,
702,,,,No,No,2015,,
703,ATTARD,130000.0,maisonette,No,No,2015,,130.0
704,ATTARD,330000.0,house,No,No,2015,3,235.0
705,BALZAN VALLEY,140000.0,apartment,No,No,2015,3,
706,BALZAN,150000.0,apartment,No,No,2015,,150.0
707,BIRKIRKARA,,,No,No,2015,,
708,FGURA,90000.0,apartment,No,No,2015,,
709,GĦARGĦUR,180000.0,apartment,No,No,2015,,155.0
710,GOZO,85000.0,apartment,No,No,2015,3,
711,GOZO,300000.0,house,No,No,2015,3,
712,GOZO,,,No,No,2015,,
713,LIJA,,villa,Yes,No,2015,3,
714,MELLIEĦA,280000.0,house,No,No,2015,3,
715,MOSTA,140000.0,apartment,No,No,2015,,
716,MSIDA,100000.0,apartment,No,Yes,2015,,
717,MSIDA,135000.0,apartment,No,No,2015,3,
718,NAXXAR,120000.0,house,No,No,2015,,
719,NAXXAR,150000.0,apartment,No,No,2015,,
720,NAXXAR,875000.0,house,Yes,Yes,2015,,
721,PAOLA,110000.0,house,No,No,2015,,
722,PEMBROKE,,maisonette,No,No,2015,,
723,QAWRA,86500.0,apartment,No,Yes,2015,2,
724,QORMI ,,house,No,No,2015,,370.0
725,RABAT,170000.0,apartment,No,No,2015,3,190.0
726,SAN ĠWANN,140000.0,apartment,No,Yes,2015,3,135.0
727,SAN PAWL TAT-TARĠA,255000.0,maisonette,No,No,2015,3,
728,SLIEMA,,house,No,No,2015,2,
729,SLIEMA,650000.0,apartment,No,Yes,2015,3,
730,ST VENERA,105000.0,apartment,No,No,2015,3,150.0
731,TAL-IBRAĠ,230000.0,,No,No,2015,,
732,ŻEBBUĠ,950000.0,house,Yes,No,2015,3,200.0
733,ŻURRIEQ,195000.0,house,No,No,2015,,
734,ŻURRIEQ,170000.0,house,No,No,2015,3,
735,,,,No,No,2015,,
736,BALZAN,147000.0,apartment,No,No,2015,2,
737,GOZO,72000.0,apartment,No,No,2015,,
738,GOZO,85000.0,apartment,No,No,2015,3,
739,MARSASCALA,175000.0,apartment,No,No,2015,3,
740,QAWRA,75500.0,house,No,No,2015,3,
741,ST JULIANS,375000.0,house,No,No,2015,,
742,ST PAUL' S BAY,250000.0,apartment,No,No,2015,3,
743,ST VENERA,95000.0,maisonette,No,No,2015,,
744,ST VENERA,94000.0,house,No,Yes,2015,,
745,ST VENERA,110000.0,,No,Yes,2015,,
746,TARXIEN,75000.0,house,No,No,2015,3,
747,ŻEBBUĠ,953000.0,house,Yes,No,2015,,
748,,,,No,No,2015,,
749,BALZAN,152000.0,apartment,No,No,2015,3,
750,GOZO,,,No,No,2015,,
751,GOZO,170000.0,house,Yes,Yes,2015,,
752,GOZO,80000.0,apartment,No,No,2015,,
753,MARSASCALA,85000.0,apartment,No,Yes,2015,2,
754,MSIDA,120000.0,house,No,No,2015,3,
755,SIĠĠIEWI,120000.0,maisonette,No,No,2015,,
756,ST JULIANS,330000.0,apartment,No,No,2015,,320.0
757,ST JULIANS,375000.0,house,No,No,2015,,
758,ŻEBBUĠ,950000.0,house,Yes,No,2015,3,200.0
759,,,,No,No,2015,,
760,ATTARD,450000.0,villa,Yes,No,2015,,
761,BAĦAR IĊ-ĊAGĦAQ,285000.0,apartment,No,Yes,2015,3,
762,BALZAN,238000.0,apartment,No,Yes,2015,3,
763,BALZAN,150000.0,apartment,No,Yes,2015,3,
764,BIRKIRKARA,315000.0,house,No,No,2015,3,
765,BIRKIRKARA,90000.0,,No,No,2015,2,
766,BIRKIRKARA,97000.0,,No,No,2015,3,
767,BIRKIRKARA,150000.0,house,No,No,2015,3,
768,BIRKIRKARA,108000.0,house,No,No,2015,,
769,BUĠIBBA,185000.0,house,No,No,2015,3,
770,COSPICUA,275000.0,house,No,No,2015,,240.0
771,COSPICUA,275000.0,house,No,No,2015,,
772,FGURA,,house,No,No,2015,3,
773,GOZO,99000.0,apartment,No,No,2015,3,
774,GOZO,345000.0,house,Yes,Yes,2015,3,
775,GŻIRA,185000.0,apartment,No,Yes,2015,3,120.0
776,GŻIRA,205000.0,house,No,Yes,2015,3,90.0
777,GŻIRA,127500.0,maisonette,No,No,2015,,
778,,97000.0,house,No,No,2015,,
779,MARSASCALA,146000.0,house,No,Yes,2015,3,
780,MELLIEĦA HEIGHTS,,house,No,No,2015,3,
781,MELLIEĦA,145000.0,apartment,No,No,2015,3,
782,MĠARR,155000.0,maisonette,No,No,2015,3,
783,MOSTA,210000.0,house,No,No,2015,,
784,MSIDA,88000.0,,No,No,2015,3,
785,MSIDA,287000.0,maisonette,No,Yes,2015,,
786,SAN PAWL TAT-TARĠA,219000.0,apartment,No,No,2015,,180.0
787,SENGLEA ,365000.0,apartment,No,No,2015,2,
788,SIĠĠIEWI,,maisonette,No,No,2015,3,
789,SLIEMA,550000.0,apartment,No,Yes,2015,4,
790,SLIEMA,459000.0,apartment,No,No,2015,3,
791,SLIEMA,220000.0,apartment,No,No,2015,3,175.0
792,SLIEMA,220000.0,apartment,No,No,2015,2,
793,SLIEMA,360000.0,house,No,No,2015,3,
794,ST JULIANS,180000.0,maisonette,No,No,2015,,
795,ST JULIANS,320000.0,apartment,No,No,2015,3,
796,ST JULIANS,510000.0,villa,No,Yes,2015,,
797,TA' XBIEX,850000.0,apartment,No,Yes,2015,3,270.0
798,TARXIEN,280000.0,maisonette,No,Yes,2015,3,
799,TARXIEN,95000.0,,No,No,2015,3,
800,TARXIEN ,250000.0,house,No,No,2015,3,
801,VALLETTA,295000.0,apartment,No,No,2015,,
802,VALLETTA,400000.0,house,No,No,2015,,
803,XEMXIJA BAY,109000.0,apartment,No,Yes,2015,3,
804,XEMXIJA PWALES,280000.0,house,No,Yes,2015,3,
805,ŻABBAR,200000.0,maisonette,No,No,2015,3,
806,ŻEBBUĠ,950000.0,house,Yes,No,2015,3,200.0
807,ŻEBBUĠ,175000.0,house,No,Yes,2015,3,
808,,,,No,No,2015,,
809,BAĦRIJA,435000.0,villa,Yes,No,2015,,
810,GOZO,115000.0,apartment,No,Yes,2015,3,
811,GOZO,105000.0,maisonette,No,Yes,2015,,
812,GUARDAMANGIA ,210000.0,,No,No,2015,2,
813,MARSASCALA,,house,No,No,2015,0,
814,,,,No,No,2015,,
815,BAĦRIJA,435000.0,villa,Yes,No,2015,,
816,GŻIRA,185000.0,apartment,No,Yes,2015,3,120.0
817,GŻIRA,205000.0,house,No,Yes,2015,3,90.0
818,SLIEMA,459000.0,apartment,No,No,2015,3,
819,,,,No,No,2015,,
820,,,,No,No,2015,,
821,,,,No,No,2015,,
822,,,,No,No,2015,,
823,ATTARD,130000.0,maisonette,No,No,2015,3,130.0
824,ATTARD,,house,No,No,2015,,
825,ATTARD,,,No,No,2015,,328.0
826,ATTARD,154000.0,apartment,No,No,2015,3,
827,ATTARD,,apartment,No,No,2015,2,
828,ATTARD,275000.0,maisonette,No,Yes,2015,3,
829,ATTARD,155000.0,apartment,No,Yes,2015,2,
830,ATTARD,163000.0,apartment,No,Yes,2015,3,
831,ATTARD,135700.0,maisonette,No,No,2015,3,
832,ATTARD,140000.0,maisonette,No,Yes,2015,3,
833,ATTARD,10500.0,,No,Yes,2015,,
834,ATTARD,210000.0,house,No,Yes,2015,3,200.0
835,ATTARD,215000.0,house,No,No,2015,2,
836,ATTARD,128150.0,maisonette,No,No,2015,,
837,ATTARD,450000.0,villa,No,Yes,2015,,
838,ATTARD,230000.0,house,No,Yes,2015,,
839,ATTARD,,house,No,Yes,2015,3,
840,ATTARD,479000.0,villa,No,Yes,2015,,
841,ATTARD,305000.0,house,No,Yes,2015,,
842,ATTARD,,,No,Yes,2015,,
843,ATTARD ,,house,No,No,2015,,
844,BAĦAR IĊ- ĊAGĦAQ,,house,Yes,Yes,2015,3,
845,BAĦAR IĊ-ĊAGĦAQ,,apartment,No,No,2015,3,
846,BAĦRIJA,121000.0,apartment,No,No,2015,,
847,BAĦRIJA,435000.0,villa,Yes,No,2015,,
848,BAĦRIJA,435000.0,villa,Yes,No,2015,,
849,BALZAN ,152000.0,apartment,No,No,2015,3,
850,BALZAN,248000.0,apartment,No,Yes,2015,3,145.0
851,BALZAN,150000.0,apartment,No,No,2015,3,150.0
852,BALZAN,238000.0,apartment,No,Yes,2015,3,
853,BALZAN,,apartment,No,No,2015,3,
854,BALZAN,,apartment,No,No,2015,2,
855,BALZAN,222000.0,maisonette,No,No,2015,3,
856,BALZAN,198000.0,maisonette,No,Yes,2015,,
857,BALZAN,440000.0,house,No,Yes,2015,,75.0
858,BALZAN,245000.0,maisonette,No,Yes,2015,4,200.0
859,BALZAN,254000.0,house,No,No,2015,3,99.0
860,BALZAN,150000.0,apartment,No,Yes,2015,3,
861,BALZAN,38000.0,,No,Yes,2015,,
862,BALZAN,190000.0,maisonette,No,No,2015,,
863,BALZAN,,maisonette,No,No,2015,,
864,BALZAN,239000.0,maisonette,No,No,2015,3,
865,BENGĦAJSA L ,,house,No,No,2015,,
866,BIRGUMA,229000.0,house,No,Yes,2015,3,160.0
867,BIRKIRKARA ,245000.0,maisonette,No,Yes,2015,3,
868,BIRKIRKARA,600000.0,,No,No,2015,,195.0
869,BIRKIRKARA,163000.0,house,No,No,2015,3,
870,BIRKIRKARA,,apartment,No,No,2015,3,160.0
871,BIRKIRKARA,165000.0,apartment,No,No,2015,3,190.0
872,BIRKIRKARA,116500.0,apartment,No,No,2015,3,
873,BIRKIRKARA,165000.0,,No,Yes,2015,,
874,BIRKIRKARA,90000.0,,No,No,2015,2,
875,BIRKIRKARA,65000.0,apartment,No,No,2015,2,
876,BIRKIRKARA,97000.0,,No,No,2015,3,
877,BIRKIRKARA,150000.0,house,No,No,2015,3,
878,BIRKIRKARA,120000.0,apartment,No,No,2015,,
879,BIRKIRKARA,98000.0,maisonette,No,No,2015,2,
880,BIRKIRKARA,177000.0,maisonette,No,No,2015,4,230.0
881,BIRKIRKARA,271000.0,house,No,No,2015,3,190.0
882,BIRKIRKARA,,apartment,No,No,2015,,
883,BIRKIRKARA,79500.0,apartment,No,No,2015,,
884,BIRKIRKARA,250000.0,house,Yes,No,2015,,320.0
885,BIRKIRKARA,186000.0,house,No,No,2015,4,
886,BIRKIRKARA,,,No,Yes,2015,,
887,BIRKIRKARA,108000.0,house,No,No,2015,,
888,BIRKIRKARA,139500.0,apartment,No,No,2015,3,
889,BIRKIRKARA,70000.0,house,No,No,2015,3,
890,BIRŻEBBUĠA,91500.0,maisonette,No,No,2015,2,
891,BIRŻEBBUĠA,150000.0,house,No,No,2015,3,
892,BIRŻEBBUĠA,,house,No,No,2015,1,
893,BLATA L-BAJDA,85000.0,apartment,No,No,2015,3,
894,BUĠIBBA,399000.0,,No,No,2015,,700.0
895,BUĠIBBA,115000.0,apartment,No,No,2015,2,
896,BUĠIBBA,185000.0,house,No,No,2015,3,
897,BUĠIBBA,375000.0,,No,No,2015,,
898,COSPICUA,275000.0,house,No,No,2015,,240.0
899,COSPICUA,280000.0,,No,No,2015,,
900,COSPICUA,,house,No,No,2015,,
901,COSPICUA,275000.0,house,No,No,2015,,
902,COSPICUA,75000.0,maisonette,No,No,2015,2,
903,DINGLI,,,No,No,2015,,
904,DINGLI,370000.0,house,No,No,2015,,
905,DINGLI,,maisonette,No,No,2015,3,
906,DINGLI,149000.0,house,No,No,2015,3,
907,DINGLI,,house,No,No,2015,,180.0
908,FGURA,256500.0,,No,No,2015,,
909,FGURA,90000.0,apartment,No,No,2015,3,
910,FGURA,92000.0,apartment,No,No,2015,2,
911,FGURA,110000.0,apartment,No,No,2015,,
912,FGURA,123000.0,house,No,No,2015,3,
913,FGURA,380000.0,house,No,Yes,2015,3,
914,FGURA,115000.0,apartment,No,No,2015,4,200.0
915,FGURA,90000.0,apartment,No,No,2015,3,
916,FGURA,115000.0,apartment,No,No,2015,3,
917,FGURA,100000.0,house,No,No,2015,2,
918,FGURA,150000.0,maisonette,No,No,2015,,
919,FGURA,130000.0,maisonette,No,No,2015,3,
920,FGURA,97000.0,apartment,No,No,2015,3,
921,FGURA,,house,No,No,2015,3,
922,FGURA,63000.0,apartment,No,No,2015,2,
923,FGURA,182950.0,maisonette,No,Yes,2015,,
924,FGURA,,maisonette,No,No,2015,3,
925,FGURA,220000.0,house,No,No,2015,,
926,FGURA,107000.0,maisonette,No,No,2015,,
927,FLEUR-DE-LYS,,house,No,Yes,2015,,
928,FLORIANA,540000.0,apartment,No,Yes,2015,3,
929,FORT CAMBRIDGE,275000.0,apartment,No,No,2015,,
930,FORT CAMBRIDGE,,apartment,No,No,2015,3,320.0
931,,,maisonette,No,Yes,2015,3,
932,GĦARGĦUR,180000.0,apartment,No,No,2015,3,155.0
933,GĦARGĦUR,136000.0,apartment,No,No,2015,3,
934,GĦARGĦUR,139000.0,house,No,No,2015,2,
935,GĦARGĦUR,137500.0,house,No,No,2015,,
936,ĦARGOCHĦUR,,apartment,No,No,2015,3,
937,GĦARGĦUR,,apartment,No,No,2015,,
938,GĦAXAQ,995000.0,house,Yes,No,2015,,
939,ĦAXAQ,,house,No,No,2015,2,
940,GOZO,258000.0,house,Yes,No,2015,2,
941,GOZO,295000.0,house,Yes,Yes,2015,,
942,GOZO,,,No,No,2015,,
943,GOZO,975000.0,house,Yes,No,2015,3,
944,GOZO,92000.0,apartment,No,No,2015,,
945,GOZO,80000.0,apartment,No,No,2015,2,
946,GOZO,220000.0,house,No,No,2015,2,
947,GOZO,73000.0,,No,No,2015,,
948,GOZO,,apartment,No,No,2015,2,90.0
949,GOZO,250000.0,house,No,Yes,2015,4,
950,GOZO,695000.0,house,Yes,No,2015,,540.0
951,GOZO,,,No,No,2015,,
952,GOZO,110000.0,apartment,No,No,2015,,
953,GOZO,225000.0,maisonette,No,Yes,2015,,
954,GOZO,245000.0,house,No,No,2015,3,
955,GOZO,,,Yes,No,2015,,
956,GOZO,375000.0,house,Yes,Yes,2015,4,
957,GOZO,,,No,No,2015,,
958,GOZO,,,No,No,2015,,
959,GOZO,530000.0,house,Yes,Yes,2015,,
960,GOZO,325000.0,house,Yes,Yes,2015,,
961,GOZO,170000.0,house,Yes,Yes,2015,3,
962,GOZO,420000.0,house,Yes,No,2015,5,
963,GOZO,98000.0,maisonette,No,Yes,2015,,
964,GOZO,77000.0,maisonette,No,No,2015,2,
965,GOZO,197000.0,apartment,No,No,2015,,
966,GOZO,360000.0,apartment,No,No,2015,2,
967,GOZO,148000.0,apartment,No,No,2015,,
968,GOZO,169000.0,apartment,No,No,2015,2,
969,GOZO,255000.0,house,No,Yes,2015,,
970,GOZO,218000.0,apartment,Yes,No,2015,,
971,GOZO,155000.0,maisonette,No,Yes,2015,3,
972,GOZO,85000.0,apartment,No,No,2015,3,
973,GOZO,85000.0,apartment,No,No,2015,3,
974,GOZO,,,No,No,2015,,
975,GUARDAMANGIA,101000.0,apartment,No,No,2015,,
976,GUDJA,105000.0,apartment,No,Yes,2015,3,
977,GUDJA,295000.0,house,No,Yes,2015,3,
978,GUDJA,88000.0,apartment,No,No,2015,,
979,GŻIRA,127500.0,maisonette,No,No,2015,2,33.0
980,GŻIRA,185000.0,apartment,No,Yes,2015,3,120.0
981,GŻIRA,205000.0,house,No,Yes,2015,3,90.0
982,GŻIRA,530000.0,,No,No,2015,,
983,GŻIRA,210000.0,apartment,No,Yes,2015,,
984,GŻIRA,158000.0,apartment,No,No,2015,2,
985,GŻIRA,95000.0,,No,No,2015,1,
986,GŻIRA,106000.0,apartment,No,No,2015,,
